time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.quat,.acc
2017/07/09/10:19:53.629050,14952,1499566793,628757953,0,"(-14635, -5893, 1250, 4238)","(-115, 1288, 1463)"
2017/07/09/10:19:53.643742,14953,1499566793,643579959,0,"(-14640, -5891, 1251, 4226)","(-158, 1205, 1509)"
2017/07/09/10:19:53.667611,14954,1499566793,667414903,0,"(-14636, -5908, 1261, 4213)","(-107, 1413, 1420)"
2017/07/09/10:19:53.688349,14955,1499566793,688240051,0,"(-14644, -5897, 1270, 4198)","(-80, 1376, 1370)"
2017/07/09/10:19:53.703775,14956,1499566793,703576087,0,"(-14653, -5885, 1277, 4180)","(-98, 1261, 1458)"
2017/07/09/10:19:53.726163,14957,1499566793,725977897,0,"(-14655, -5893, 1279, 4163)","(-121, 1319, 1482)"
2017/07/09/10:19:53.750750,14958,1499566793,750591993,0,"(-14654, -5903, 1282, 4149)","(-121, 1427, 1441)"
2017/07/09/10:19:53.779124,14959,1499566793,779011964,0,"(-14657, -5900, 1288, 4141)","(-95, 1366, 1412)"
2017/07/09/10:19:53.786271,14960,1499566793,786007881,0,"(-14656, -5905, 1299, 4134)","(-87, 1337, 1458)"
2017/07/09/10:19:53.808840,14961,1499566793,808542013,0,"(-14656, -5913, 1303, 4121)","(-65, 1388, 1460)"
2017/07/09/10:19:53.832331,14962,1499566793,832201004,0,"(-14664, -5905, 1296, 4109)","(-79, 1333, 1456)"
2017/07/09/10:19:53.845958,14963,1499566793,845834016,0,"(-14668, -5898, 1287, 4104)","(-117, 1279, 1470)"
2017/07/09/10:19:53.868989,14964,1499566793,868681907,0,"(-14663, -5913, 1287, 4102)","(-99, 1333, 1465)"
2017/07/09/10:19:53.892285,14965,1499566793,892182111,0,"(-14655, -5937, 1293, 4095)","(-67, 1430, 1387)"
2017/07/09/10:19:53.905889,14966,1499566793,905705928,0,"(-14660, -5931, 1286, 4088)","(-27, 1425, 1408)"
2017/07/09/10:19:53.944394,14967,1499566793,944180011,0,"(-14671, -5908, 1264, 4088)","(-106, 1197, 1495)"
2017/07/09/10:19:53.951355,14968,1499566793,951159000,0,"(-14666, -5919, 1249, 4093)","(-145, 1264, 1473)"
2017/07/09/10:19:53.966303,14969,1499566793,966067075,0,"(-14655, -5947, 1249, 4092)","(-88, 1445, 1411)"
2017/07/09/10:19:53.988518,14970,1499566793,988317012,0,"(-14658, -5948, 1243, 4083)","(-62, 1384, 1390)"
2017/07/09/10:19:54.010854,14971,1499566794,10762929,0,"(-14669, -5932, 1225, 4070)","(-83, 1237, 1439)"
2017/07/09/10:19:54.026309,14972,1499566794,26007890,0,"(-14670, -5939, 1209, 4064)","(-175, 1191, 1467)"
2017/07/09/10:19:54.048474,14973,1499566794,48361063,0,"(-14658, -5970, 1204, 4062)","(-147, 1409, 1421)"
2017/07/09/10:19:54.071534,14974,1499566794,71249008,0,"(-14655, -5980, 1201, 4057)","(-119, 1479, 1382)"
2017/07/09/10:19:54.086374,14975,1499566794,86129903,0,"(-14661, -5971, 1195, 4052)","(-130, 1316, 1421)"
2017/07/09/10:19:54.109818,14976,1499566794,109669923,0,"(-14661, -5974, 1194, 4049)","(-135, 1265, 1426)"
2017/07/09/10:19:54.131506,14977,1499566794,131262063,0,"(-14654, -5990, 1198, 4051)","(-115, 1429, 1383)"
2017/07/09/10:19:54.146261,14978,1499566794,146058082,0,"(-14658, -5981, 1192, 4049)","(-91, 1365, 1404)"
2017/07/09/10:19:54.168858,14979,1499566794,168536901,0,"(-14663, -5971, 1184, 4048)","(-120, 1254, 1451)"
2017/07/09/10:19:54.191476,14980,1499566794,191070079,0,"(-14658, -5987, 1182, 4045)","(-130, 1286, 1452)"
2017/07/09/10:19:54.205970,14981,1499566794,205847024,0,"(-14650, -6007, 1187, 4043)","(-78, 1425, 1401)"
2017/07/09/10:19:54.237025,14982,1499566794,236788988,0,"(-14652, -6002, 1185, 4041)","(-81, 1368, 1378)"
2017/07/09/10:19:54.251121,14983,1499566794,251013994,0,"(-14653, -6000, 1184, 4041)","(-125, 1253, 1424)"
2017/07/09/10:19:54.278351,14984,1499566794,273565053,0,"(-14646, -6017, 1183, 4042)","(-157, 1330, 1396)"
2017/07/09/10:19:54.288892,14985,1499566794,288661003,0,"(-14640, -6031, 1188, 4043)","(-119, 1404, 1386)"
2017/07/09/10:19:54.311560,14986,1499566794,311254978,0,"(-14639, -6031, 1194, 4042)","(-93, 1356, 1387)"
2017/07/09/10:19:54.334774,14987,1499566794,334705114,0,"(-14641, -6030, 1195, 4040)","(-100, 1299, 1448)"
2017/07/09/10:19:54.350504,14988,1499566794,348366975,0,"(-14637, -6037, 1200, 4039)","(-111, 1285, 1438)"
